year_quarter,year,hb,admission_type,simd,stays,average_length_of_stay,winter,post_covid
2019 Q2,2019,S08000019,Emergency Inpatients,3,1106,6.54882459312839,FALSE,FALSE
2019 Q3,2019,S08000019,Emergency Inpatients,3,1147,5.52397558849172,FALSE,FALSE
2019 Q4,2019,S08000019,Emergency Inpatients,3,1104,6.29619565217391,TRUE,FALSE
2020 Q1,2020,S08000019,Emergency Inpatients,3,996,6.61847389558233,TRUE,TRUE
2020 Q2,2020,S08000019,Emergency Inpatients,3,780,6.68717948717949,FALSE,TRUE
2020 Q3,2020,S08000019,Emergency Inpatients,3,938,5.47761194029851,FALSE,TRUE
2020 Q4,2020,S08000019,Emergency Inpatients,3,1029,5.9086491739553,TRUE,TRUE
2021 Q1,2021,S08000019,Emergency Inpatients,3,911,7.34357848518112,TRUE,TRUE
2021 Q2,2021,S08000019,Emergency Inpatients,3,1048,5.32824427480916,FALSE,TRUE
2021 Q3,2021,S08000019,Emergency Inpatients,3,969,5.73787409700722,FALSE,TRUE
2021 Q4,2021,S08000019,Emergency Inpatients,3,1043,7.93576222435283,TRUE,TRUE
2022 Q1,2022,S08000019,Emergency Inpatients,3,976,7.13627049180328,TRUE,TRUE
2022 Q2,2022,S08000019,Emergency Inpatients,3,1089,6.44444444444444,FALSE,TRUE
2022 Q3,2022,S08000019,Emergency Inpatients,3,1014,7.06015779092702,FALSE,TRUE
2022 Q4,2022,S08000019,Emergency Inpatients,3,1081,7.57354301572618,TRUE,TRUE
2018 Q1,2018,S08000019,Emergency Inpatients,4,507,7.11045364891519,TRUE,FALSE
2018 Q2,2018,S08000019,Emergency Inpatients,4,511,6.26223091976517,FALSE,FALSE
2018 Q3,2018,S08000019,Emergency Inpatients,4,527,8.3111954459203,FALSE,FALSE
2018 Q4,2018,S08000019,Emergency Inpatients,4,469,9.61407249466951,TRUE,FALSE
2019 Q1,2019,S08000019,Emergency Inpatients,4,481,7.23076923076923,TRUE,FALSE
2019 Q2,2019,S08000019,Emergency Inpatients,4,616,6.36525974025974,FALSE,FALSE
2019 Q3,2019,S08000019,Emergency Inpatients,4,678,5.36135693215339,FALSE,FALSE
2019 Q4,2019,S08000019,Emergency Inpatients,4,665,7.45263157894737,TRUE,FALSE
2020 Q1,2020,S08000019,Emergency Inpatients,4,608,6.82401315789474,TRUE,TRUE
2020 Q2,2020,S08000019,Emergency Inpatients,4,438,5.75570776255708,FALSE,TRUE
2020 Q3,2020,S08000019,Emergency Inpatients,4,521,5.2168905950096,FALSE,TRUE
2020 Q4,2020,S08000019,Emergency Inpatients,4,525,6.29142857142857,TRUE,TRUE
2021 Q1,2021,S08000019,Emergency Inpatients,4,561,6.13725490196078,TRUE,TRUE
2021 Q2,2021,S08000019,Emergency Inpatients,4,610,5.82295081967213,FALSE,TRUE
2021 Q3,2021,S08000019,Emergency Inpatients,4,564,5.03723404255319,FALSE,TRUE
2021 Q4,2021,S08000019,Emergency Inpatients,4,588,7.8469387755102,TRUE,TRUE
2022 Q1,2022,S08000019,Emergency Inpatients,4,597,5.90284757118928,TRUE,TRUE
2022 Q2,2022,S08000019,Emergency Inpatients,4,580,5.62241379310345,FALSE,TRUE
2022 Q3,2022,S08000019,Emergency Inpatients,4,572,9.11363636363636,FALSE,TRUE
2022 Q4,2022,S08000019,Emergency Inpatients,4,584,8.71575342465753,TRUE,TRUE
2018 Q1,2018,S08000019,Emergency Inpatients,5,374,7.38502673796791,TRUE,FALSE
2018 Q2,2018,S08000019,Emergency Inpatients,5,389,8.25449871465296,FALSE,FALSE
2018 Q3,2018,S08000019,Emergency Inpatients,5,412,8.3252427184466,FALSE,FALSE
2018 Q4,2018,S08000019,Emergency Inpatients,5,391,8.07928388746803,TRUE,FALSE
2019 Q1,2019,S08000019,Emergency Inpatients,5,354,6.4406779661017,TRUE,FALSE
2019 Q2,2019,S08000019,Emergency Inpatients,5,516,5.28294573643411,FALSE,FALSE
2019 Q3,2019,S08000019,Emergency Inpatients,5,594,4.95622895622896,FALSE,FALSE
2019 Q4,2019,S08000019,Emergency Inpatients,5,553,5.69439421338156,TRUE,FALSE
2020 Q1,2020,S08000019,Emergency Inpatients,5,511,6.18786692759295,TRUE,TRUE
2020 Q2,2020,S08000019,Emergency Inpatients,5,379,4.70448548812665,FALSE,TRUE
2020 Q3,2020,S08000019,Emergency Inpatients,5,482,5.64107883817427,FALSE,TRUE
2020 Q4,2020,S08000019,Emergency Inpatients,5,464,6.37284482758621,TRUE,TRUE
2021 Q1,2021,S08000019,Emergency Inpatients,5,472,5.94279661016949,TRUE,TRUE
2021 Q2,2021,S08000019,Emergency Inpatients,5,520,5.98846153846154,FALSE,TRUE
2021 Q3,2021,S08000019,Emergency Inpatients,5,530,5.41132075471698,FALSE,TRUE
2021 Q4,2021,S08000019,Emergency Inpatients,5,521,5.35508637236084,TRUE,TRUE
2022 Q1,2022,S08000019,Emergency Inpatients,5,523,5.55831739961759,TRUE,TRUE
2022 Q2,2022,S08000019,Emergency Inpatients,5,574,6.9390243902439,FALSE,TRUE
2022 Q3,2022,S08000019,Emergency Inpatients,5,551,6.45916515426497,FALSE,TRUE
2022 Q4,2022,S08000019,Emergency Inpatients,5,532,4.3515037593985,TRUE,TRUE
2018 Q1,2018,S08000019,Emergency Inpatients,1,1466,9.12141882673943,TRUE,FALSE
2018 Q2,2018,S08000019,Emergency Inpatients,1,1455,6.97250859106529,FALSE,FALSE
2018 Q3,2018,S08000019,Emergency Inpatients,1,1520,6.74407894736842,FALSE,FALSE
2018 Q4,2018,S08000019,Emergency Inpatients,1,1528,7.44109947643979,TRUE,FALSE
2019 Q1,2019,S08000019,Emergency Inpatients,1,1494,7.96251673360107,TRUE,FALSE
2019 Q2,2019,S08000019,Emergency Inpatients,1,1714,6.87631271878646,FALSE,FALSE
2019 Q3,2019,S08000019,Emergency Inpatients,1,1878,5.98562300319489,FALSE,FALSE
2019 Q4,2019,S08000019,Emergency Inpatients,1,1821,5.55464030752334,TRUE,FALSE
2020 Q1,2020,S08000019,Emergency Inpatients,1,1730,6.64277456647399,TRUE,TRUE
2020 Q2,2020,S08000019,Emergency Inpatients,1,1192,5.95218120805369,FALSE,TRUE
2020 Q3,2020,S08000019,Emergency Inpatients,1,1597,5.7689417658109,FALSE,TRUE
2020 Q4,2020,S08000019,Emergency Inpatients,1,1565,5.93993610223642,TRUE,TRUE
2021 Q1,2021,S08000019,Emergency Inpatients,1,1480,7.35135135135135,TRUE,TRUE
2021 Q2,2021,S08000019,Emergency Inpatients,1,1676,5.94749403341289,FALSE,TRUE
2021 Q3,2021,S08000019,Emergency Inpatients,1,1595,6.55172413793103,FALSE,TRUE
2021 Q4,2021,S08000019,Emergency Inpatients,1,1566,7.42911877394636,TRUE,TRUE
2022 Q1,2022,S08000019,Emergency Inpatients,1,1637,7.01221747098351,TRUE,TRUE
2022 Q2,2022,S08000019,Emergency Inpatients,1,1758,6.92605233219568,FALSE,TRUE
2022 Q3,2022,S08000019,Emergency Inpatients,1,1619,7.15565163681285,FALSE,TRUE
2022 Q4,2022,S08000019,Emergency Inpatients,1,1572,7.63422391857506,TRUE,TRUE
2018 Q1,2018,S08000019,Emergency Inpatients,2,1555,8.2096463022508,TRUE,FALSE
2018 Q2,2018,S08000019,Emergency Inpatients,2,1573,8.47171010807374,FALSE,FALSE
2018 Q3,2018,S08000019,Emergency Inpatients,2,1502,8.17043941411451,FALSE,FALSE
2018 Q4,2018,S08000019,Emergency Inpatients,2,1510,8.52450331125828,TRUE,FALSE
2019 Q1,2019,S08000019,Emergency Inpatients,2,1571,7.85168682367919,TRUE,FALSE
2019 Q2,2019,S08000019,Emergency Inpatients,2,1877,6.68566862013852,FALSE,FALSE
2019 Q3,2019,S08000019,Emergency Inpatients,2,1990,6.61306532663317,FALSE,FALSE
2019 Q4,2019,S08000019,Emergency Inpatients,2,1943,6.88059701492537,TRUE,FALSE
2020 Q1,2020,S08000019,Emergency Inpatients,2,1911,7.33228676085819,TRUE,TRUE
2020 Q2,2020,S08000019,Emergency Inpatients,2,1416,6.40183615819209,FALSE,TRUE
2020 Q3,2020,S08000019,Emergency Inpatients,2,1749,5.8084619782733,FALSE,TRUE
2020 Q4,2020,S08000019,Emergency Inpatients,2,1644,6.82481751824818,TRUE,TRUE
2021 Q1,2021,S08000019,Emergency Inpatients,2,1667,6.93941211757648,TRUE,TRUE
2021 Q2,2021,S08000019,Emergency Inpatients,2,1803,6.62728785357737,FALSE,TRUE
2021 Q3,2021,S08000019,Emergency Inpatients,2,1608,6.66355721393035,FALSE,TRUE
2021 Q4,2021,S08000019,Emergency Inpatients,2,1697,7.75486152032999,TRUE,TRUE
2022 Q1,2022,S08000019,Emergency Inpatients,2,1710,8.60116959064328,TRUE,TRUE
2022 Q2,2022,S08000019,Emergency Inpatients,2,1816,8.07488986784141,FALSE,TRUE
2022 Q3,2022,S08000019,Emergency Inpatients,2,1793,8.8622420524261,FALSE,TRUE
2022 Q4,2022,S08000019,Emergency Inpatients,2,1786,7.90313549832027,TRUE,TRUE
2018 Q1,2018,S08000019,Emergency Inpatients,3,1318,8.27617602427921,TRUE,FALSE
2018 Q2,2018,S08000019,Emergency Inpatients,3,1428,8.35084033613445,FALSE,FALSE
2018 Q3,2018,S08000019,Emergency Inpatients,3,1315,8.83041825095057,FALSE,FALSE
2018 Q4,2018,S08000019,Emergency Inpatients,3,1403,9.40199572344975,TRUE,FALSE
2019 Q1,2019,S08000019,Emergency Inpatients,3,1351,8.17098445595855,TRUE,FALSE
2019 Q2,2019,S08000019,Emergency Inpatients,3,1651,6.9121744397335,FALSE,FALSE
2019 Q3,2019,S08000019,Emergency Inpatients,3,1716,6.16783216783217,FALSE,FALSE
2019 Q4,2019,S08000019,Emergency Inpatients,3,1695,6.37935103244838,TRUE,FALSE
2020 Q1,2020,S08000019,Emergency Inpatients,3,1509,7.38899933730948,TRUE,TRUE
2020 Q2,2020,S08000019,Emergency Inpatients,3,1187,6.96040438079191,FALSE,TRUE
2020 Q3,2020,S08000019,Emergency Inpatients,3,1395,5.9247311827957,FALSE,TRUE
2020 Q4,2020,S08000019,Emergency Inpatients,3,1558,6.21437740693196,TRUE,TRUE
2021 Q1,2021,S08000019,Emergency Inpatients,3,1443,6.82189882189882,TRUE,TRUE
2021 Q2,2021,S08000019,Emergency Inpatients,3,1649,5.44754396604002,FALSE,TRUE
2021 Q3,2021,S08000019,Emergency Inpatients,3,1495,6.40802675585284,FALSE,TRUE
2021 Q4,2021,S08000019,Emergency Inpatients,3,1596,7.63032581453634,TRUE,TRUE
2022 Q1,2022,S08000019,Emergency Inpatients,3,1526,7.10747051114024,TRUE,TRUE
2022 Q2,2022,S08000019,Emergency Inpatients,3,1655,6.89244712990937,FALSE,TRUE
2022 Q3,2022,S08000019,Emergency Inpatients,3,1603,6.93636930754835,FALSE,TRUE
2022 Q4,2022,S08000019,Emergency Inpatients,3,1672,7.49222488038277,TRUE,TRUE
2018 Q1,2018,S08000019,Emergency Inpatients,4,1070,7.7,TRUE,FALSE
2018 Q2,2018,S08000019,Emergency Inpatients,4,1101,7.58038147138965,FALSE,FALSE
2018 Q3,2018,S08000019,Emergency Inpatients,4,1121,8.78322925958965,FALSE,FALSE
2018 Q4,2018,S08000019,Emergency Inpatients,4,1083,9.3213296398892,TRUE,FALSE
2019 Q1,2019,S08000019,Emergency Inpatients,4,1089,8.277318640955,TRUE,FALSE
2019 Q2,2019,S08000019,Emergency Inpatients,4,1304,7.51457055214724,FALSE,FALSE
2019 Q3,2019,S08000019,Emergency Inpatients,4,1375,6.42545454545455,FALSE,FALSE
2019 Q4,2019,S08000019,Emergency Inpatients,4,1469,7.33900612661675,TRUE,FALSE
2020 Q1,2020,S08000019,Emergency Inpatients,4,1275,7.20392156862745,TRUE,TRUE
2020 Q2,2020,S08000019,Emergency Inpatients,4,938,6.33368869936034,FALSE,TRUE
2020 Q3,2020,S08000019,Emergency Inpatients,4,1179,5.84393553859203,FALSE,TRUE
2020 Q4,2020,S08000019,Emergency Inpatients,4,1202,6.03743760399334,TRUE,TRUE
2021 Q1,2021,S08000019,Emergency Inpatients,4,1127,6.43566992014197,TRUE,TRUE
2021 Q2,2021,S08000019,Emergency Inpatients,4,1418,6.07404795486601,FALSE,TRUE
2021 Q3,2021,S08000019,Emergency Inpatients,4,1251,5.46203037569944,FALSE,TRUE
2021 Q4,2021,S08000019,Emergency Inpatients,4,1265,7.40079051383399,TRUE,TRUE
2022 Q1,2022,S08000019,Emergency Inpatients,4,1242,6.46135265700483,TRUE,TRUE
2022 Q2,2022,S08000019,Emergency Inpatients,4,1273,5.87824037706206,FALSE,TRUE
2022 Q3,2022,S08000019,Emergency Inpatients,4,1223,7.87980376124285,FALSE,TRUE
2022 Q4,2022,S08000019,Emergency Inpatients,4,1244,8.36254019292605,TRUE,TRUE
2018 Q1,2018,S08000019,Emergency Inpatients,5,833,7.45978391356543,TRUE,FALSE
2018 Q2,2018,S08000019,Emergency Inpatients,5,847,9.0047225501771,FALSE,FALSE
2018 Q3,2018,S08000019,Emergency Inpatients,5,889,7.5140607424072,FALSE,FALSE
2018 Q4,2018,S08000019,Emergency Inpatients,5,853,8.37280187573271,TRUE,FALSE
2019 Q1,2019,S08000019,Emergency Inpatients,5,807,6.95539033457249,TRUE,FALSE
2019 Q2,2019,S08000019,Emergency Inpatients,5,1097,5.95168641750228,FALSE,FALSE
2019 Q3,2019,S08000019,Emergency Inpatients,5,1237,8.15117219078416,FALSE,FALSE
2019 Q4,2019,S08000019,Emergency Inpatients,5,1203,7.27015793848712,TRUE,FALSE
2020 Q1,2020,S08000019,Emergency Inpatients,5,1109,6.91523895401262,TRUE,TRUE
2020 Q2,2020,S08000019,Emergency Inpatients,5,806,5.95533498759305,FALSE,TRUE
2020 Q3,2020,S08000019,Emergency Inpatients,5,1025,5.76975609756098,FALSE,TRUE
2020 Q4,2020,S08000019,Emergency Inpatients,5,1060,6.61981132075472,TRUE,TRUE
2021 Q1,2021,S08000019,Emergency Inpatients,5,979,7.10418794688458,TRUE,TRUE
2021 Q2,2021,S08000019,Emergency Inpatients,5,1117,6.11906893464637,FALSE,TRUE
2021 Q3,2021,S08000019,Emergency Inpatients,5,1114,5.90843806104129,FALSE,TRUE
2021 Q4,2021,S08000019,Emergency Inpatients,5,1120,5.89642857142857,TRUE,TRUE
2022 Q1,2022,S08000019,Emergency Inpatients,5,1086,5.67771639042357,TRUE,TRUE
2022 Q2,2022,S08000019,Emergency Inpatients,5,1218,6.88505747126437,FALSE,TRUE
2022 Q3,2022,S08000019,Emergency Inpatients,5,1141,6.52936021034181,FALSE,TRUE
2022 Q4,2022,S08000019,Emergency Inpatients,5,1174,5.75979557069847,TRUE,TRUE
2018 Q1,2018,S08000019,Emergency Inpatients,1,328,8.4390243902439,TRUE,FALSE
2018 Q2,2018,S08000019,Emergency Inpatients,1,290,8.22758620689655,FALSE,FALSE
2018 Q3,2018,S08000019,Emergency Inpatients,1,315,5.41269841269841,FALSE,FALSE
2018 Q4,2018,S08000019,Emergency Inpatients,1,325,7.02769230769231,TRUE,FALSE
2019 Q1,2019,S08000019,Emergency Inpatients,1,314,7.5,TRUE,FALSE
2019 Q2,2019,S08000019,Emergency Inpatients,1,367,6.87738419618529,FALSE,FALSE
2019 Q3,2019,S08000019,Emergency Inpatients,1,407,6.73955773955774,FALSE,FALSE
2019 Q4,2019,S08000019,Emergency Inpatients,1,362,6.52762430939227,TRUE,FALSE
2020 Q1,2020,S08000019,Emergency Inpatients,1,392,5.9719387755102,TRUE,TRUE
2020 Q2,2020,S08000019,Emergency Inpatients,1,256,4.40234375,FALSE,TRUE
2020 Q3,2020,S08000019,Emergency Inpatients,1,327,4.50764525993884,FALSE,TRUE
2020 Q4,2020,S08000019,Emergency Inpatients,1,345,5.2463768115942,TRUE,TRUE
2021 Q1,2021,S08000019,Emergency Inpatients,1,293,7.6382252559727,TRUE,TRUE
2021 Q2,2021,S08000019,Emergency Inpatients,1,353,5.56090651558074,FALSE,TRUE
2021 Q3,2021,S08000019,Emergency Inpatients,1,354,7.84180790960452,FALSE,TRUE
2021 Q4,2021,S08000019,Emergency Inpatients,1,332,7.43674698795181,TRUE,TRUE
2022 Q1,2022,S08000019,Emergency Inpatients,1,368,5.94565217391304,TRUE,TRUE
2022 Q2,2022,S08000019,Emergency Inpatients,1,360,6.08888888888889,FALSE,TRUE
2022 Q3,2022,S08000019,Emergency Inpatients,1,342,5.51169590643275,FALSE,TRUE
2022 Q4,2022,S08000019,Emergency Inpatients,1,293,7.30716723549488,TRUE,TRUE
2018 Q1,2018,S08000019,Emergency Inpatients,2,300,8.47,TRUE,FALSE
2018 Q2,2018,S08000019,Emergency Inpatients,2,347,7.22478386167147,FALSE,FALSE
2018 Q3,2018,S08000019,Emergency Inpatients,2,293,7.07167235494881,FALSE,FALSE
2018 Q4,2018,S08000019,Emergency Inpatients,2,324,9.65740740740741,TRUE,FALSE
2019 Q1,2019,S08000019,Emergency Inpatients,2,306,9.09477124183007,TRUE,FALSE
2019 Q2,2019,S08000019,Emergency Inpatients,2,342,6.12865497076023,FALSE,FALSE
2019 Q3,2019,S08000019,Emergency Inpatients,2,397,6.49370277078086,FALSE,FALSE
2019 Q4,2019,S08000019,Emergency Inpatients,2,384,7.0546875,TRUE,FALSE
2020 Q1,2020,S08000019,Emergency Inpatients,2,381,6.87664041994751,TRUE,TRUE
2020 Q2,2020,S08000019,Emergency Inpatients,2,289,6.06574394463668,FALSE,TRUE
2020 Q3,2020,S08000019,Emergency Inpatients,2,374,6.53208556149733,FALSE,TRUE
2020 Q4,2020,S08000019,Emergency Inpatients,2,373,5.55227882037534,TRUE,TRUE
2021 Q1,2021,S08000019,Emergency Inpatients,2,408,6.10539215686275,TRUE,TRUE
2021 Q2,2021,S08000019,Emergency Inpatients,2,384,6.078125,FALSE,TRUE
2021 Q3,2021,S08000019,Emergency Inpatients,2,334,6.40718562874252,FALSE,TRUE
2021 Q4,2021,S08000019,Emergency Inpatients,2,357,8.57142857142857,TRUE,TRUE
2022 Q1,2022,S08000019,Emergency Inpatients,2,325,6.81230769230769,TRUE,TRUE
2022 Q2,2022,S08000019,Emergency Inpatients,2,356,10.2134831460674,FALSE,TRUE
2022 Q3,2022,S08000019,Emergency Inpatients,2,379,7.77572559366755,FALSE,TRUE
2022 Q4,2022,S08000019,Emergency Inpatients,2,369,7.73983739837398,TRUE,TRUE
2018 Q1,2018,S08000019,Emergency Inpatients,3,266,6.67669172932331,TRUE,FALSE
2018 Q2,2018,S08000019,Emergency Inpatients,3,274,8.16788321167883,FALSE,FALSE
2018 Q3,2018,S08000019,Emergency Inpatients,3,294,10.4931972789116,FALSE,FALSE
2018 Q4,2018,S08000019,Emergency Inpatients,3,295,9.33559322033898,TRUE,FALSE
2019 Q1,2019,S08000019,Emergency Inpatients,3,280,9.51071428571429,TRUE,FALSE
2019 Q2,2019,S08000019,Emergency Inpatients,3,340,7.23823529411765,FALSE,FALSE
2019 Q3,2019,S08000019,Emergency Inpatients,3,338,8.05325443786982,FALSE,FALSE
2019 Q4,2019,S08000019,Emergency Inpatients,3,342,7.27485380116959,TRUE,FALSE
2020 Q1,2020,S08000019,Emergency Inpatients,3,326,8.25153374233129,TRUE,TRUE
2020 Q2,2020,S08000019,Emergency Inpatients,3,248,6.10483870967742,FALSE,TRUE
2020 Q3,2020,S08000019,Emergency Inpatients,3,273,6.63736263736264,FALSE,TRUE
2020 Q4,2020,S08000019,Emergency Inpatients,3,334,6.26946107784431,TRUE,TRUE
2021 Q1,2021,S08000019,Emergency Inpatients,3,343,5.02915451895044,TRUE,TRUE
2021 Q2,2021,S08000019,Emergency Inpatients,3,362,5.22099447513812,FALSE,TRUE
2021 Q3,2021,S08000019,Emergency Inpatients,3,320,7.09375,FALSE,TRUE
2021 Q4,2021,S08000019,Emergency Inpatients,3,332,6.95481927710843,TRUE,TRUE
2022 Q1,2022,S08000019,Emergency Inpatients,3,322,6.59316770186335,TRUE,TRUE
2022 Q2,2022,S08000019,Emergency Inpatients,3,333,6.92792792792793,FALSE,TRUE
2022 Q3,2022,S08000019,Emergency Inpatients,3,353,6.25212464589235,FALSE,TRUE
2022 Q4,2022,S08000019,Emergency Inpatients,3,356,7.53370786516854,TRUE,TRUE
2018 Q1,2018,S08000019,Emergency Inpatients,4,428,7.79672897196262,TRUE,FALSE
2018 Q2,2018,S08000019,Emergency Inpatients,4,443,8.33634311512415,FALSE,FALSE
2018 Q3,2018,S08000019,Emergency Inpatients,4,454,9.54185022026432,FALSE,FALSE
2018 Q4,2018,S08000019,Emergency Inpatients,4,462,9.52164502164502,TRUE,FALSE
2019 Q1,2019,S08000019,Emergency Inpatients,4,474,9.27426160337553,TRUE,FALSE
2019 Q2,2019,S08000019,Emergency Inpatients,4,549,8.46630236794171,FALSE,FALSE
2019 Q3,2019,S08000019,Emergency Inpatients,4,530,7.50566037735849,FALSE,FALSE
2019 Q4,2019,S08000019,Emergency Inpatients,4,615,7.35284552845528,TRUE,FALSE
2020 Q1,2020,S08000019,Emergency Inpatients,4,474,7.33966244725738,TRUE,TRUE
2020 Q2,2020,S08000019,Emergency Inpatients,4,381,5.80839895013123,FALSE,TRUE
2020 Q3,2020,S08000019,Emergency Inpatients,4,490,6.34897959183674,FALSE,TRUE
2020 Q4,2020,S08000019,Emergency Inpatients,4,482,5.40248962655602,TRUE,TRUE
2021 Q1,2021,S08000019,Emergency Inpatients,4,425,7.24,TRUE,TRUE
2021 Q2,2021,S08000019,Emergency Inpatients,4,614,5.52605863192182,FALSE,TRUE
2021 Q3,2021,S08000019,Emergency Inpatients,4,527,6.06831119544592,FALSE,TRUE
2021 Q4,2021,S08000019,Emergency Inpatients,4,528,7.06628787878788,TRUE,TRUE
2022 Q1,2022,S08000019,Emergency Inpatients,4,475,7.45894736842105,TRUE,TRUE
2022 Q2,2022,S08000019,Emergency Inpatients,4,505,5.8990099009901,FALSE,TRUE
2022 Q3,2022,S08000019,Emergency Inpatients,4,521,6.50671785028791,FALSE,TRUE
2022 Q4,2022,S08000019,Emergency Inpatients,4,521,8.34165067178503,TRUE,TRUE
2018 Q1,2018,S08000019,Emergency Inpatients,5,354,7.73446327683616,TRUE,FALSE
2018 Q2,2018,S08000019,Emergency Inpatients,5,334,8.84131736526946,FALSE,FALSE
2018 Q3,2018,S08000019,Emergency Inpatients,5,348,6.77298850574713,FALSE,FALSE
2018 Q4,2018,S08000019,Emergency Inpatients,5,359,8.80222841225627,TRUE,FALSE
2019 Q1,2019,S08000019,Emergency Inpatients,5,344,7.49418604651163,TRUE,FALSE
2019 Q2,2019,S08000019,Emergency Inpatients,5,430,6.12790697674419,FALSE,FALSE
2019 Q3,2019,S08000019,Emergency Inpatients,5,496,12.6451612903226,FALSE,FALSE
2019 Q4,2019,S08000019,Emergency Inpatients,5,475,9.1221052631579,TRUE,FALSE
2020 Q1,2020,S08000019,Emergency Inpatients,5,464,8.12931034482759,TRUE,TRUE
2020 Q2,2020,S08000019,Emergency Inpatients,5,314,7.58917197452229,FALSE,TRUE
2020 Q3,2020,S08000019,Emergency Inpatients,5,391,5.51662404092072,FALSE,TRUE
2020 Q4,2020,S08000019,Emergency Inpatients,5,478,6.58577405857741,TRUE,TRUE
2021 Q1,2021,S08000019,Emergency Inpatients,5,363,8.74104683195592,TRUE,TRUE
2021 Q2,2021,S08000019,Emergency Inpatients,5,433,6.33949191685912,FALSE,TRUE
2021 Q3,2021,S08000019,Emergency Inpatients,5,441,7.24716553287982,FALSE,TRUE
2021 Q4,2021,S08000019,Emergency Inpatients,5,460,6.6,TRUE,TRUE
2022 Q1,2022,S08000019,Emergency Inpatients,5,395,5.5746835443038,TRUE,TRUE
2022 Q2,2022,S08000019,Emergency Inpatients,5,464,6.84698275862069,FALSE,TRUE
2022 Q3,2022,S08000019,Emergency Inpatients,5,446,6.43273542600897,FALSE,TRUE
2022 Q4,2022,S08000019,Emergency Inpatients,5,466,7.27682403433476,TRUE,TRUE
2018 Q1,2018,S08000020,Emergency Inpatients,1,703,8.50213371266003,TRUE,FALSE
2018 Q2,2018,S08000020,Emergency Inpatients,1,713,6.54978962131837,FALSE,FALSE
2018 Q3,2018,S08000020,Emergency Inpatients,1,712,6.25842696629214,FALSE,FALSE
2018 Q4,2018,S08000020,Emergency Inpatients,1,714,5.8641456582633,TRUE,FALSE
2019 Q1,2019,S08000020,Emergency Inpatients,1,734,7.16621253405995,TRUE,FALSE
2019 Q2,2019,S08000020,Emergency Inpatients,1,749,6.90520694259012,FALSE,FALSE
2019 Q3,2019,S08000020,Emergency Inpatients,1,792,6.91919191919192,FALSE,FALSE
2019 Q4,2019,S08000020,Emergency Inpatients,1,629,8.13672496025437,TRUE,FALSE
2020 Q1,2020,S08000020,Emergency Inpatients,1,667,8.3088455772114,TRUE,TRUE
2020 Q2,2020,S08000020,Emergency Inpatients,1,689,5.25253991291727,FALSE,TRUE
2020 Q3,2020,S08000020,Emergency Inpatients,1,738,5.42140921409214,FALSE,TRUE
2020 Q4,2020,S08000020,Emergency Inpatients,1,652,6.45858895705521,TRUE,TRUE
2021 Q1,2021,S08000020,Emergency Inpatients,1,674,6.10979228486647,TRUE,TRUE
2021 Q2,2021,S08000020,Emergency Inpatients,1,683,5.87554904831625,FALSE,TRUE
2021 Q3,2021,S08000020,Emergency Inpatients,1,760,6.34473684210526,FALSE,TRUE
2021 Q4,2021,S08000020,Emergency Inpatients,1,742,6.42048517520216,TRUE,TRUE
2022 Q1,2022,S08000020,Emergency Inpatients,1,764,6.17408376963351,TRUE,TRUE
2022 Q2,2022,S08000020,Emergency Inpatients,1,671,7.00894187779434,FALSE,TRUE
2022 Q3,2022,S08000020,Emergency Inpatients,1,614,6.29641693811075,FALSE,TRUE
2022 Q4,2022,S08000020,Emergency Inpatients,1,592,8.36486486486486,TRUE,TRUE
2018 Q1,2018,S08000020,Emergency Inpatients,2,1390,7.5021582733813,TRUE,FALSE
2018 Q2,2018,S08000020,Emergency Inpatients,2,1261,7.12133227597145,FALSE,FALSE
2018 Q3,2018,S08000020,Emergency Inpatients,2,1216,7.23190789473684,FALSE,FALSE
2018 Q4,2018,S08000020,Emergency Inpatients,2,1206,8.25953565505804,TRUE,FALSE
2019 Q1,2019,S08000020,Emergency Inpatients,2,1206,7.33830845771144,TRUE,FALSE
2019 Q2,2019,S08000020,Emergency Inpatients,2,1201,6.66860949208993,FALSE,FALSE
2019 Q3,2019,S08000020,Emergency Inpatients,2,1294,7.1630602782071104,FALSE,FALSE
2019 Q4,2019,S08000020,Emergency Inpatients,2,1250,7.4128,TRUE,FALSE
2020 Q1,2020,S08000020,Emergency Inpatients,2,1165,8.91587982832618,TRUE,TRUE
