"","month","country","hbt","treatment_location","department_type","number_of_attendances_all","number_within4hours_all","number_over4hours_all","percentage_within4hours_all","number_of_attendances_episode","number_within4hours_episode","number_over4hours_episode","percentage_within4hours_episode","percentage_within4hours_episode_qf","number_over8hours_episode","percentage_over8hours_episode","number_over12hours_episode","number_over12hours_episode_qf","percentage_over12hours_episode","percentage_over12hours_episode_qf","date","health_board","year_quarter","year","quarter","winter","post_covid","q_percent_within_4_hours","q_percent_over_4_hours","q_percent_above_8_hours","q_percent_above_12_hours","hb_name","hb"
"2183",202001,"S92000003","S08000020","N433H","Minor Injury Unit or Other",103,103,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-01-01,"Grampian","2020 Q1",2020,1,"Winter",TRUE,100,0,NA,NA,"Grampian","S08000020"
"2184",202001,"S92000003","S08000020","N494H","Minor Injury Unit or Other",50,50,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-01-01,"Grampian","2020 Q1",2020,1,"Winter",TRUE,100,0,NA,NA,"Grampian","S08000020"
"2185",202001,"S92000003","S08000020","N683C","Minor Injury Unit or Other",49,49,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-01-01,"Grampian","2020 Q1",2020,1,"Winter",TRUE,100,0,NA,NA,"Grampian","S08000020"
"2186",202001,"S92000003","S08000031","C206H","Minor Injury Unit or Other",1518,1468,50,96.7,1518,1468,50,96.7,NA,0,0,0,NA,0,NA,2020-01-01,"Greater Glasgow and Clyde","2020 Q1",2020,1,"Winter",TRUE,96.7061923583663,3.29380764163373,0,0,"Greater Glasgow and Clyde","S08000031"
"2187",202001,"S92000003","S08000031","C313H","Emergency Department",2824,2424,400,85.8,2824,2424,400,85.8,NA,34,1.2,2,NA,0.1,NA,2020-01-01,"Greater Glasgow and Clyde","2020 Q1",2020,1,"Winter",TRUE,85.8356940509915,14.1643059490085,1.20396600566572,0.0708215297450425,"Greater Glasgow and Clyde","S08000031"
"2188",202001,"S92000003","S08000031","C418H","Emergency Department",5646,4484,1162,79.4,5646,4484,1162,79.4,NA,213,3.8,23,NA,0.4,NA,2020-01-01,"Greater Glasgow and Clyde","2020 Q1",2020,1,"Winter",TRUE,79.4190577399929,20.5809422600071,3.77258235919235,0.4073680481757,"Greater Glasgow and Clyde","S08000031"
"2189",202001,"S92000003","S08000031","G107H","Emergency Department",7795,6035,1760,77.4,7795,6035,1760,77.4,NA,172,2.2,14,NA,0.2,NA,2020-01-01,"Greater Glasgow and Clyde","2020 Q1",2020,1,"Winter",TRUE,77.421423989737,22.578576010263,2.20654265554843,0.179602309172546,"Greater Glasgow and Clyde","S08000031"
"2190",202001,"S92000003","S08000031","G207H","Minor Injury Unit or Other",2013,2005,8,99.6,2013,2005,8,99.6,NA,0,0,0,NA,0,NA,2020-01-01,"Greater Glasgow and Clyde","2020 Q1",2020,1,"Winter",TRUE,99.6025832091406,0.397416790859414,0,0,"Greater Glasgow and Clyde","S08000031"
"2191",202001,"S92000003","S08000031","G306H","Minor Injury Unit or Other",2974,2921,53,98.2,2974,2921,53,98.2,NA,0,0,0,NA,0,NA,2020-01-01,"Greater Glasgow and Clyde","2020 Q1",2020,1,"Winter",TRUE,98.2178883658373,1.78211163416274,0,0,"Greater Glasgow and Clyde","S08000031"
"2192",202001,"S92000003","S08000031","G405H","Emergency Department",8573,5856,2717,68.3,8573,5856,2717,68.3,NA,416,4.9,98,NA,1.1,NA,2020-01-01,"Greater Glasgow and Clyde","2020 Q1",2020,1,"Winter",TRUE,68.3074769625569,31.6925230374431,4.85244371865158,1.14312376064388,"Greater Glasgow and Clyde","S08000031"
"2193",202001,"S92000003","S08000031","G513H","Emergency Department",5451,5331,120,97.8,5451,5331,120,97.8,NA,0,0,0,NA,0,NA,2020-01-01,"Greater Glasgow and Clyde","2020 Q1",2020,1,"Winter",TRUE,97.7985690698954,2.20143093010457,0,0,"Greater Glasgow and Clyde","S08000031"
"2194",202001,"S92000003","S08000022","C106H","Minor Injury Unit or Other",723,722,1,99.9,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-01-01,"Highland","2020 Q1",2020,1,"Winter",TRUE,99.8616874135546,0.138312586445367,NA,NA,"Highland","S08000022"
"2195",202001,"S92000003","S08000022","C108H","Minor Injury Unit or Other",109,107,2,98.2,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-01-01,"Highland","2020 Q1",2020,1,"Winter",TRUE,98.1651376146789,1.8348623853211,NA,NA,"Highland","S08000022"
"2196",202001,"S92000003","S08000022","C113H","Minor Injury Unit or Other",282,271,11,96.1,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-01-01,"Highland","2020 Q1",2020,1,"Winter",TRUE,96.0992907801418,3.90070921985816,NA,NA,"Highland","S08000022"
"2197",202001,"S92000003","S08000022","C121H","Emergency Department",632,595,37,94.1,632,595,37,94.1,NA,2,0.3,1,NA,0.2,NA,2020-01-01,"Highland","2020 Q1",2020,1,"Winter",TRUE,94.1455696202532,5.85443037974684,0.316455696202532,0.158227848101266,"Highland","S08000022"
"2198",202001,"S92000003","S08000022","C122H","Minor Injury Unit or Other",416,414,2,99.5,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-01-01,"Highland","2020 Q1",2020,1,"Winter",TRUE,99.5192307692308,0.480769230769231,NA,NA,"Highland","S08000022"
"2199",202001,"S92000003","S08000022","H101H","Minor Injury Unit or Other",128,128,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-01-01,"Highland","2020 Q1",2020,1,"Winter",TRUE,100,0,NA,NA,"Highland","S08000022"
"2200",202001,"S92000003","S08000022","H103H","Emergency Department",694,660,34,95.1,694,660,34,95.1,NA,2,0.3,1,NA,0.1,NA,2020-01-01,"Highland","2020 Q1",2020,1,"Winter",TRUE,95.1008645533141,4.89913544668588,0.288184438040346,0.144092219020173,"Highland","S08000022"
"2201",202001,"S92000003","S08000022","H106H","Minor Injury Unit or Other",46,46,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-01-01,"Highland","2020 Q1",2020,1,"Winter",TRUE,100,0,NA,NA,"Highland","S08000022"
"2202",202001,"S92000003","S08000022","H202H","Emergency Department",2923,2600,323,88.9,2923,2600,323,88.9,NA,55,1.9,9,NA,0.3,NA,2020-01-01,"Highland","2020 Q1",2020,1,"Winter",TRUE,88.9497092028738,11.0502907971262,1.88162846390694,0.307902839548409,"Highland","S08000022"
"2203",202001,"S92000003","S08000022","H208H","Minor Injury Unit or Other",371,371,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-01-01,"Highland","2020 Q1",2020,1,"Winter",TRUE,100,0,NA,NA,"Highland","S08000022"
"2204",202001,"S92000003","S08000022","H212H","Emergency Department",651,604,47,92.8,651,604,47,92.8,NA,3,0.5,1,NA,0.2,NA,2020-01-01,"Highland","2020 Q1",2020,1,"Winter",TRUE,92.7803379416283,7.21966205837174,0.460829493087558,0.153609831029186,"Highland","S08000022"
"2205",202001,"S92000003","S08000022","H214H","Minor Injury Unit or Other",319,318,1,99.7,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-01-01,"Highland","2020 Q1",2020,1,"Winter",TRUE,99.6865203761756,0.313479623824451,NA,NA,"Highland","S08000022"
"2206",202001,"S92000003","S08000022","H215H","Minor Injury Unit or Other",203,203,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-01-01,"Highland","2020 Q1",2020,1,"Winter",TRUE,100,0,NA,NA,"Highland","S08000022"
"2207",202001,"S92000003","S08000022","H219H","Minor Injury Unit or Other",134,134,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-01-01,"Highland","2020 Q1",2020,1,"Winter",TRUE,100,0,NA,NA,"Highland","S08000022"
"2208",202001,"S92000003","S08000022","H224H","Minor Injury Unit or Other",369,366,3,99.2,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-01-01,"Highland","2020 Q1",2020,1,"Winter",TRUE,99.1869918699187,0.813008130081301,NA,NA,"Highland","S08000022"
"2209",202001,"S92000003","S08000022","H227B","Minor Injury Unit or Other",99,99,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-01-01,"Highland","2020 Q1",2020,1,"Winter",TRUE,100,0,NA,NA,"Highland","S08000022"
"2210",202001,"S92000003","S08000022","H227H","Minor Injury Unit or Other",62,57,5,91.9,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-01-01,"Highland","2020 Q1",2020,1,"Winter",TRUE,91.9354838709677,8.06451612903226,NA,NA,"Highland","S08000022"
"2211",202001,"S92000003","S08000032","L106H","Emergency Department",5798,5146,652,88.8,5798,5146,652,88.8,NA,37,0.6,3,NA,0.1,NA,2020-01-01,"Lanarkshire","2020 Q1",2020,1,"Winter",TRUE,88.7547430148327,11.2452569851673,0.63815108658158,0.0517419799931011,"Lanarkshire","S08000032"
"2212",202001,"S92000003","S08000032","L206H","Minor Injury Unit or Other",56,55,1,98.2,56,55,1,98.2,NA,0,0,0,NA,0,NA,2020-01-01,"Lanarkshire","2020 Q1",2020,1,"Winter",TRUE,98.2142857142857,1.78571428571429,0,0,"Lanarkshire","S08000032"
"2213",202001,"S92000003","S08000032","L207H","Minor Injury Unit or Other",29,29,0,100,29,29,0,100,NA,0,0,0,NA,0,NA,2020-01-01,"Lanarkshire","2020 Q1",2020,1,"Winter",TRUE,100,0,0,0,"Lanarkshire","S08000032"
"2214",202001,"S92000003","S08000032","L302H","Emergency Department",5504,4391,1113,79.8,5504,4391,1113,79.8,NA,180,3.3,62,NA,1.1,NA,2020-01-01,"Lanarkshire","2020 Q1",2020,1,"Winter",TRUE,79.7783430232558,20.2216569767442,3.2703488372093,1.12645348837209,"Lanarkshire","S08000032"
"2215",202001,"S92000003","S08000032","L308H","Emergency Department",6117,5186,931,84.8,6117,5186,931,84.8,NA,183,3,44,NA,0.7,NA,2020-01-01,"Lanarkshire","2020 Q1",2020,1,"Winter",TRUE,84.7801209743338,15.2198790256662,2.99166257969593,0.719306849762956,"Lanarkshire","S08000032"
"2216",202001,"S92000003","S08000024","S108H","Minor Injury Unit or Other",114,114,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-01-01,"Lothian","2020 Q1",2020,1,"Winter",TRUE,100,0,NA,NA,"Lothian","S08000024"
"2217",202001,"S92000003","S08000024","S116H","Minor Injury Unit or Other",4078,2950,1128,72.3,4078,2950,1128,72.3,NA,273,6.7,152,NA,3.7,NA,2020-01-01,"Lothian","2020 Q1",2020,1,"Winter",TRUE,72.3393820500245,27.6606179499755,6.69445806768024,3.72731731240804,"Lothian","S08000024"
"2218",202001,"S92000003","S08000024","S308H","Emergency Department",4954,4166,788,84.1,4954,4166,788,84.1,NA,233,4.7,71,NA,1.4,NA,2020-01-01,"Lothian","2020 Q1",2020,1,"Winter",TRUE,84.0936616875252,15.9063383124748,4.70327008477998,1.4331853048042,"Lothian","S08000024"
"2219",202001,"S92000003","S08000024","S314H","Emergency Department",10631,8547,2084,80.4,10631,8547,2084,80.4,NA,497,4.7,177,NA,1.7,NA,2020-01-01,"Lothian","2020 Q1",2020,1,"Winter",TRUE,80.3969523092842,19.6030476907158,4.67500705483962,1.66494215031512,"Lothian","S08000024"
"2220",202001,"S92000003","S08000024","S319H","Emergency Department",3840,3737,103,97.3,3840,3737,103,97.3,NA,1,0,0,NA,0,NA,2020-01-01,"Lothian","2020 Q1",2020,1,"Winter",TRUE,97.3177083333333,2.68229166666667,0.0260416666666667,0,"Lothian","S08000024"
"2221",202001,"S92000003","S08000025","R103H","Emergency Department",585,559,26,95.6,585,559,26,95.6,NA,0,0,0,NA,0,NA,2020-01-01,"Orkney","2020 Q1",2020,1,"Winter",TRUE,95.5555555555556,4.44444444444444,0,0,"Orkney","S08000025"
"2222",202001,"S92000003","S08000026","Z102H","Emergency Department",587,556,31,94.7,587,556,31,94.7,NA,0,0,0,NA,0,NA,2020-01-01,"Shetland","2020 Q1",2020,1,"Winter",TRUE,94.7189097103918,5.28109028960818,0,0,"Shetland","S08000026"
"2223",202001,"S92000003","S08000030","T101H","Emergency Department",4097,3987,110,97.3,4097,3987,110,97.3,NA,1,0,0,NA,0,NA,2020-01-01,"Tayside","2020 Q1",2020,1,"Winter",TRUE,97.3151086160605,2.68489138393947,0.0244081034903588,0,"Tayside","S08000030"
"2224",202001,"S92000003","S08000030","T202H","Emergency Department",1942,1882,60,96.9,1942,1882,60,96.9,NA,1,0.1,0,NA,0,NA,2020-01-01,"Tayside","2020 Q1",2020,1,"Winter",TRUE,96.9104016477858,3.08959835221421,0.0514933058702369,0,"Tayside","S08000030"
"2225",202001,"S92000003","S08000030","T209H","Minor Injury Unit or Other",274,273,1,99.6,274,273,1,99.6,NA,0,0,0,NA,0,NA,2020-01-01,"Tayside","2020 Q1",2020,1,"Winter",TRUE,99.6350364963504,0.364963503649635,0,0,"Tayside","S08000030"
"2226",202001,"S92000003","S08000030","T304H","Minor Injury Unit or Other",1326,1325,1,99.9,1326,1325,1,99.9,NA,0,0,0,NA,0,NA,2020-01-01,"Tayside","2020 Q1",2020,1,"Winter",TRUE,99.9245852187029,0.0754147812971342,0,0,"Tayside","S08000030"
"2227",202001,"S92000003","S08000030","T316H","Minor Injury Unit or Other",143,143,0,100,143,143,0,100,NA,0,0,0,NA,0,NA,2020-01-01,"Tayside","2020 Q1",2020,1,"Winter",TRUE,100,0,0,0,"Tayside","S08000030"
"2228",202001,"S92000003","S08000030","T319H","Minor Injury Unit or Other",428,428,0,100,428,428,0,100,NA,0,0,0,NA,0,NA,2020-01-01,"Tayside","2020 Q1",2020,1,"Winter",TRUE,100,0,0,0,"Tayside","S08000030"
"2229",202001,"S92000003","S08000030","T320H","Minor Injury Unit or Other",110,110,0,100,110,110,0,100,NA,0,0,0,NA,0,NA,2020-01-01,"Tayside","2020 Q1",2020,1,"Winter",TRUE,100,0,0,0,"Tayside","S08000030"
"2230",202001,"S92000003","S08000030","T357C","Minor Injury Unit or Other",194,194,0,100,194,194,0,100,NA,0,0,0,NA,0,NA,2020-01-01,"Tayside","2020 Q1",2020,1,"Winter",TRUE,100,0,0,0,"Tayside","S08000030"
"2231",202001,"S92000003","S08000028","W106H","Minor Injury Unit or Other",72,72,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-01-01,"Western Isles","2020 Q1",2020,1,"Winter",TRUE,100,0,NA,NA,"Western Isles","S08000028"
"2232",202001,"S92000003","S08000028","W107H","Emergency Department",554,534,20,96.4,554,534,20,96.4,NA,0,0,0,NA,0,NA,2020-01-01,"Western Isles","2020 Q1",2020,1,"Winter",TRUE,96.3898916967509,3.6101083032491,0,0,"Western Isles","S08000028"
"2233",202001,"S92000003","S08000028","W108H","Minor Injury Unit or Other",122,122,0,100,122,122,0,100,NA,0,0,0,NA,0,NA,2020-01-01,"Western Isles","2020 Q1",2020,1,"Winter",TRUE,100,0,0,0,"Western Isles","S08000028"
"2234",202002,"S92000003","S08000015","A101H","Minor Injury Unit or Other",148,142,6,95.9,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-02-01,"Ayrshire and Arran","2020 Q1",2020,1,"Winter",TRUE,95.9459459459459,4.05405405405405,NA,NA,"Ayrshire and Arran","S08000015"
"2235",202002,"S92000003","S08000015","A110H","Minor Injury Unit or Other",64,64,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-02-01,"Ayrshire and Arran","2020 Q1",2020,1,"Winter",TRUE,100,0,NA,NA,"Ayrshire and Arran","S08000015"
"2236",202002,"S92000003","S08000015","A111H","Emergency Department",5336,4424,912,82.9,5336,4424,912,82.9,NA,413,7.7,226,NA,4.2,NA,2020-02-01,"Ayrshire and Arran","2020 Q1",2020,1,"Winter",TRUE,82.9085457271364,17.0914542728636,7.73988005997002,4.23538230884558,"Ayrshire and Arran","S08000015"
"2237",202002,"S92000003","S08000015","A210H","Emergency Department",2661,1732,929,65.1,2661,1732,929,65.1,NA,403,15.1,203,NA,7.6,NA,2020-02-01,"Ayrshire and Arran","2020 Q1",2020,1,"Winter",TRUE,65.0883126644119,34.9116873355881,15.1446824502067,7.62871101089816,"Ayrshire and Arran","S08000015"
"2238",202002,"S92000003","S08000015","A216H","Minor Injury Unit or Other",76,76,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-02-01,"Ayrshire and Arran","2020 Q1",2020,1,"Winter",TRUE,100,0,NA,NA,"Ayrshire and Arran","S08000015"
"2239",202002,"S92000003","S08000016","B103H","Minor Injury Unit or Other",17,17,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-02-01,"Borders","2020 Q1",2020,1,"Winter",TRUE,100,0,NA,NA,"Borders","S08000016"
"2240",202002,"S92000003","S08000016","B105H","Minor Injury Unit or Other",63,63,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-02-01,"Borders","2020 Q1",2020,1,"Winter",TRUE,100,0,NA,NA,"Borders","S08000016"
"2241",202002,"S92000003","S08000016","B114H","Minor Injury Unit or Other",11,11,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-02-01,"Borders","2020 Q1",2020,1,"Winter",TRUE,100,0,NA,NA,"Borders","S08000016"
"2242",202002,"S92000003","S08000016","B118H","Minor Injury Unit or Other",49,49,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-02-01,"Borders","2020 Q1",2020,1,"Winter",TRUE,100,0,NA,NA,"Borders","S08000016"
"2243",202002,"S92000003","S08000016","B120H","Emergency Department",2304,1994,310,86.5,2304,1994,310,86.5,NA,61,2.6,17,NA,0.7,NA,2020-02-01,"Borders","2020 Q1",2020,1,"Winter",TRUE,86.5451388888889,13.4548611111111,2.64756944444444,0.737847222222222,"Borders","S08000016"
"2244",202002,"S92000003","S08000017","Y101H","Minor Injury Unit or Other",23,23,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-02-01,"Dumfries and Galloway","2020 Q1",2020,1,"Winter",TRUE,100,0,NA,NA,"Dumfries and Galloway","S08000017"
"2245",202002,"S92000003","S08000017","Y106H","Minor Injury Unit or Other",18,18,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-02-01,"Dumfries and Galloway","2020 Q1",2020,1,"Winter",TRUE,100,0,NA,NA,"Dumfries and Galloway","S08000017"
"2246",202002,"S92000003","S08000017","Y110H","Minor Injury Unit or Other",7,7,0,100,7,7,0,100,NA,0,0,0,NA,0,NA,2020-02-01,"Dumfries and Galloway","2020 Q1",2020,1,"Winter",TRUE,100,0,0,0,"Dumfries and Galloway","S08000017"
"2247",202002,"S92000003","S08000017","Y144H","Emergency Department",995,882,113,88.6,995,882,113,88.6,NA,16,1.6,2,NA,0.2,NA,2020-02-01,"Dumfries and Galloway","2020 Q1",2020,1,"Winter",TRUE,88.643216080402,11.356783919598,1.60804020100503,0.201005025125628,"Dumfries and Galloway","S08000017"
"2248",202002,"S92000003","S08000017","Y146H","Emergency Department",2656,2351,305,88.5,2656,2351,305,88.5,NA,34,1.3,7,NA,0.3,NA,2020-02-01,"Dumfries and Galloway","2020 Q1",2020,1,"Winter",TRUE,88.5165662650602,11.4834337349398,1.28012048192771,0.26355421686747,"Dumfries and Galloway","S08000017"
"2249",202002,"S92000003","S08000029","F704H","Emergency Department",5317,4608,709,86.7,5317,4608,709,86.7,NA,50,0.9,0,NA,0,NA,2020-02-01,"Fife","2020 Q1",2020,1,"Winter",TRUE,86.665412826782,13.334587173218,0.940379913485048,0,"Fife","S08000029"
"2250",202002,"S92000003","S08000029","F708H","Minor Injury Unit or Other",130,130,0,100,130,130,0,100,NA,0,0,0,NA,0,NA,2020-02-01,"Fife","2020 Q1",2020,1,"Winter",TRUE,100,0,0,0,"Fife","S08000029"
"2251",202002,"S92000003","S08000029","F709H","Minor Injury Unit or Other",252,251,1,99.6,252,251,1,99.6,NA,0,0,0,NA,0,NA,2020-02-01,"Fife","2020 Q1",2020,1,"Winter",TRUE,99.6031746031746,0.396825396825397,0,0,"Fife","S08000029"
"2252",202002,"S92000003","S08000029","F805H","Minor Injury Unit or Other",1500,1498,2,99.9,1500,1498,2,99.9,NA,0,0,0,NA,0,NA,2020-02-01,"Fife","2020 Q1",2020,1,"Winter",TRUE,99.8666666666667,0.133333333333333,0,0,"Fife","S08000029"
"2253",202002,"S92000003","S08000019","V201H","Minor Injury Unit or Other",1761,1754,7,99.6,1761,1754,7,99.6,NA,0,0,0,NA,0,NA,2020-02-01,"Forth Valley","2020 Q1",2020,1,"Winter",TRUE,99.6024985803521,0.397501419647927,0,0,"Forth Valley","S08000019"
"2254",202002,"S92000003","S08000019","V217H","Emergency Department",5014,4638,376,92.5,5014,4638,376,92.5,NA,4,0.1,1,NA,0,NA,2020-02-01,"Forth Valley","2020 Q1",2020,1,"Winter",TRUE,92.5009972078181,7.49900279218189,0.0797766254487435,0.0199441563621859,"Forth Valley","S08000019"
"2255",202002,"S92000003","S08000020","N101H","Emergency Department",4679,4085,594,87.3,4679,4085,594,87.3,NA,24,0.5,4,NA,0.1,NA,2020-02-01,"Grampian","2020 Q1",2020,1,"Winter",TRUE,87.3049796965164,12.6950203034837,0.512930113272067,0.0854883522120111,"Grampian","S08000020"
"2256",202002,"S92000003","S08000020","N121H","Emergency Department",1284,1256,28,97.8,1284,1256,28,97.8,NA,0,0,0,NA,0,NA,2020-02-01,"Grampian","2020 Q1",2020,1,"Winter",TRUE,97.8193146417446,2.18068535825545,0,0,"Grampian","S08000020"
"2257",202002,"S92000003","S08000020","N151H","Minor Injury Unit or Other",91,91,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-02-01,"Grampian","2020 Q1",2020,1,"Winter",TRUE,100,0,NA,NA,"Grampian","S08000020"
"2258",202002,"S92000003","S08000020","N332H","Minor Injury Unit or Other",17,17,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-02-01,"Grampian","2020 Q1",2020,1,"Winter",TRUE,100,0,NA,NA,"Grampian","S08000020"
"2259",202002,"S92000003","S08000020","N333H","Minor Injury Unit or Other",1258,1256,2,99.8,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-02-01,"Grampian","2020 Q1",2020,1,"Winter",TRUE,99.8410174880763,0.158982511923688,NA,NA,"Grampian","S08000020"
"2260",202002,"S92000003","S08000020","N334H","Minor Injury Unit or Other",541,541,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-02-01,"Grampian","2020 Q1",2020,1,"Winter",TRUE,100,0,NA,NA,"Grampian","S08000020"
"2261",202002,"S92000003","S08000020","N335H","Minor Injury Unit or Other",234,232,2,99.1,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-02-01,"Grampian","2020 Q1",2020,1,"Winter",TRUE,99.1452991452991,0.854700854700855,NA,NA,"Grampian","S08000020"
"2262",202002,"S92000003","S08000020","N336H","Minor Injury Unit or Other",102,102,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-02-01,"Grampian","2020 Q1",2020,1,"Winter",TRUE,100,0,NA,NA,"Grampian","S08000020"
"2263",202002,"S92000003","S08000020","N337H","Minor Injury Unit or Other",181,180,1,99.4,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-02-01,"Grampian","2020 Q1",2020,1,"Winter",TRUE,99.4475138121547,0.552486187845304,NA,NA,"Grampian","S08000020"
"2264",202002,"S92000003","S08000020","N411H","Emergency Department",2080,1907,173,91.7,2080,1907,173,91.7,NA,14,0.7,2,NA,0.1,NA,2020-02-01,"Grampian","2020 Q1",2020,1,"Winter",TRUE,91.6826923076923,8.31730769230769,0.673076923076923,0.0961538461538462,"Grampian","S08000020"
"2265",202002,"S92000003","S08000020","N431H","Minor Injury Unit or Other",55,55,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-02-01,"Grampian","2020 Q1",2020,1,"Winter",TRUE,100,0,NA,NA,"Grampian","S08000020"
"2266",202002,"S92000003","S08000020","N432H","Minor Injury Unit or Other",17,17,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-02-01,"Grampian","2020 Q1",2020,1,"Winter",TRUE,100,0,NA,NA,"Grampian","S08000020"
"2267",202002,"S92000003","S08000020","N433H","Minor Injury Unit or Other",73,73,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-02-01,"Grampian","2020 Q1",2020,1,"Winter",TRUE,100,0,NA,NA,"Grampian","S08000020"
"2268",202002,"S92000003","S08000020","N494H","Minor Injury Unit or Other",56,56,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-02-01,"Grampian","2020 Q1",2020,1,"Winter",TRUE,100,0,NA,NA,"Grampian","S08000020"
"2269",202002,"S92000003","S08000020","N683C","Minor Injury Unit or Other",44,44,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2020-02-01,"Grampian","2020 Q1",2020,1,"Winter",TRUE,100,0,NA,NA,"Grampian","S08000020"
"2270",202002,"S92000003","S08000031","C206H","Minor Injury Unit or Other",1308,1247,61,95.3,1308,1247,61,95.3,NA,2,0.2,0,NA,0,NA,2020-02-01,"Greater Glasgow and Clyde","2020 Q1",2020,1,"Winter",TRUE,95.3363914373089,4.66360856269113,0.152905198776758,0,"Greater Glasgow and Clyde","S08000031"
"2271",202002,"S92000003","S08000031","C313H","Emergency Department",2454,2264,190,92.3,2454,2264,190,92.3,NA,11,0.4,2,NA,0.1,NA,2020-02-01,"Greater Glasgow and Clyde","2020 Q1",2020,1,"Winter",TRUE,92.2575387123064,7.74246128769356,0.448247758761206,0.0814995925020375,"Greater Glasgow and Clyde","S08000031"
"2272",202002,"S92000003","S08000031","C418H","Emergency Department",5102,4127,975,80.9,5102,4127,975,80.9,NA,179,3.5,9,NA,0.2,NA,2020-02-01,"Greater Glasgow and Clyde","2020 Q1",2020,1,"Winter",TRUE,80.8898471187769,19.1101528812231,3.50842806742454,0.17640141121129,"Greater Glasgow and Clyde","S08000031"
