_id,Quarter,QuarterQF,HB,HBQF,Location,LocationQF,Specialty,SpecialtyQF,SpecialtyName,SpecialtyNameQF,AllStaffedBeddays,AllStaffedBeddaysQF,TotalOccupiedBeddays,TotalOccupiedBeddaysQF,AverageAvailableStaffedBeds,AverageAvailableStaffedBedsQF,AverageOccupiedBeds,AverageOccupiedBedsQF,PercentageOccupancy,PercentageOccupancyQF
19567,2020Q4,"",S08000032,"",L302H,"",A1,"",General Medicine,"",15026,"",10172,"",163.32608695652175,"",110.56521739130434,"",67.69599361107413,""
19568,2020Q4,"",S08000032,"",L308H,"",A1,"",General Medicine,"",15435,"",12658,"",167.77173913043478,"",137.58695652173913,"",82.00842241658567,""
19569,2020Q4,"",S08000032,"",S08000032,d,A1,"",General Medicine,"",45901,"",36303,"",498.92391304347825,"",394.5978260869565,"",79.08978017908106,""
19570,2021Q1,"",S08000032,"",L106H,"",A1,"",General Medicine,"",17073,"",14177,"",189.7,"",157.5222222222222,"",83.0375446611609,""
19571,2021Q1,"",S08000032,"",L302H,"",A1,"",General Medicine,"",11057,"",9023,"",122.85555555555555,"",100.25555555555556,"",81.60441349371439,""
19572,2021Q1,"",S08000032,"",L308H,"",A1,"",General Medicine,"",15002,"",12192,"",166.6888888888889,"",135.46666666666667,"",81.26916411145181,""
19573,2021Q1,"",S08000032,"",S08000032,d,A1,"",General Medicine,"",43201,"",35461,"",480.0111111111111,"",394.0111111111111,"",82.08374806138747,""
19574,2021Q2,"",S08000032,"",L106H,"",A1,"",General Medicine,"",15133,"",11693,"",166.2967032967033,"",128.4945054945055,"",77.26822176699926,""
19575,2021Q2,"",S08000032,"",L302H,"",A1,"",General Medicine,"",11373,"",8822,"",124.97802197802196,"",96.94505494505496,"",77.56968258155281,""
19576,2021Q2,"",S08000032,"",L308H,"",A1,"",General Medicine,"",15718,"",12470,"",172.72527472527472,"",137.03296703296704,"",79.33579335793358,""
19577,2021Q2,"",S08000032,"",S08000032,d,A1,"",General Medicine,"",42224,"",32985,"",464,"",362.4725274725275,"",78.11907919666541,""
19578,2021Q3,"",S08000032,"",L106H,"",A1,"",General Medicine,"",16345,"",13019,"",177.66304347826087,"",141.5108695652174,"",79.65126950137658,""
19579,2021Q3,"",S08000032,"",L302H,"",A1,"",General Medicine,"",11693,"",10362,"",127.09782608695652,"",112.6304347826087,"",88.61712135465663,""
19580,2021Q3,"",S08000032,"",L308H,"",A1,"",General Medicine,"",13359,"",11802,"",145.20652173913044,"",128.2826086956522,"",88.34493599820347,""
19581,2021Q3,"",S08000032,"",S08000032,d,A1,"",General Medicine,"",41397,"",35183,"",449.9673913043478,"",382.42391304347825,"",84.98925042877504,""
19582,2021Q4,"",S08000032,"",L106H,"",A1,"",General Medicine,"",17402,"",14405,"",189.15217391304347,"",156.57608695652175,"",82.77784162739917,""
19583,2021Q4,"",S08000032,"",L302H,"",A1,"",General Medicine,"",12223,"",11355,"",132.8586956521739,"",123.42391304347828,"",92.89863372330852,""
19584,2021Q4,"",S08000032,"",L308H,"",A1,"",General Medicine,"",13540,"",11754,"",147.17391304347825,"",127.7608695652174,"",86.80945347119646,""
19585,2021Q4,"",S08000032,"",S08000032,d,A1,"",General Medicine,"",43165,"",37514,"",469.1847826086956,"",407.7608695652174,"",86.90837484072745,""
19586,2022Q1,"",S08000032,"",L106H,"",A1,"",General Medicine,"",15895,"",13597,"",176.61111111111111,"",151.07777777777778,"",85.5426234664989,""
19587,2022Q1,"",S08000032,"",L302H,"",A1,"",General Medicine,"",12132,"",11381,"",134.8,"",126.45555555555556,"",93.80975931421034,""
19588,2022Q1,"",S08000032,"",L308H,"",A1,"",General Medicine,"",12012,"",11082,"",133.46666666666667,"",123.13333333333334,"",92.25774225774228,""
19589,2022Q1,"",S08000032,"",S08000032,d,A1,"",General Medicine,"",40039,"",36060,"",444.8777777777778,"",400.6666666666667,"",90.06218936536877,""
19590,2022Q2,"",S08000032,"",L106H,"",A1,"",General Medicine,"",16384,"",13775,"",180.04395604395606,"",151.37362637362637,"",84.07592773437499,""
19591,2022Q2,"",S08000032,"",L302H,"",A1,"",General Medicine,"",11274,"",10593,"",123.89010989010988,"",116.4065934065934,"",93.95955295369878,""
19592,2022Q2,"",S08000032,"",L308H,"",A1,"",General Medicine,"",11619,"",10928,"",127.68131868131869,"",120.08791208791207,"",94.0528444788708,""
19593,2022Q2,"",S08000032,"",S08000032,d,A1,"",General Medicine,"",39277,"",35296,"",431.61538461538464,"",387.86813186813185,"",89.86429717137256,""
19594,2022Q3,"",S08000032,"",L106H,"",A1,"",General Medicine,"",16607,"",13949,"",180.5108695652174,"",151.6195652173913,"",83.99470102968627,""
19595,2022Q3,"",S08000032,"",L302H,"",A1,"",General Medicine,"",11400,"",10977,"",123.91304347826087,"",119.31521739130434,"",96.28947368421052,""
19596,2022Q3,"",S08000032,"",L308H,"",A1,"",General Medicine,"",12422,"",12106,"",135.02173913043478,"",131.58695652173913,"",97.4561262276606,""
19597,2022Q3,"",S08000032,"",S08000032,d,A1,"",General Medicine,"",40444,"",37047,"",439.60869565217394,"",402.6847826086956,"",91.60073187617444,""
19598,2022Q4,p,S08000032,"",L106H,"",A1,"",General Medicine,"",15652,"",14562,"",170.1304347826087,"",158.2826086956522,"",93.03603373370817,""
19599,2022Q4,p,S08000032,"",L302H,"",A1,"",General Medicine,"",13002,"",12699,"",141.32608695652175,"",138.0326086956522,"",97.66958929395476,""
19600,2022Q4,p,S08000032,"",L308H,"",A1,"",General Medicine,"",12252,"",12133,"",133.17391304347825,"",131.8804347826087,"",99.02873000326476,""
19601,2022Q4,p,S08000032,"",S08000032,d,A1,"",General Medicine,"",40906,"",39394,"",444.6304347826087,"",428.19565217391306,"",96.30372072556594,""
19602,2017Q4,"",S08000032,"",L106H,"",G1,"",General Psychiatry (Mental Illness),"",195,"",0,"",2.119565217391304,"",0,"",0,""
19603,2017Q4,"",S08000032,"",L302H,"",G1,"",General Psychiatry (Mental Illness),"",4617,"",4306,"",50.18478260869565,"",46.80434782608695,"",93.2640242581763,""
19604,2017Q4,"",S08000032,"",L308H,"",G1,"",General Psychiatry (Mental Illness),"",4514,"",3932,"",49.06521739130435,"",42.73913043478261,"",87.10677891005759,""
19605,2017Q4,"",S08000032,"",S08000032,d,G1,"",General Psychiatry (Mental Illness),"",11415,"",9872,"",124.07608695652172,"",107.30434782608695,"",86.4826982041174,""
19606,2018Q1,"",S08000032,"",L302H,"",G1,"",General Psychiatry (Mental Illness),"",3038,"",2727,"",33.75555555555555,"",30.3,"",89.76300197498355,""
19607,2018Q1,"",S08000032,"",L308H,"",G1,"",General Psychiatry (Mental Illness),"",5620,"",4915,"",62.44444444444444,"",54.611111111111114,"",87.45551601423487,""
19608,2018Q1,"",S08000032,"",S08000032,d,G1,"",General Psychiatry (Mental Illness),"",10522,"",9196,"",116.91111111111113,"",102.17777777777778,"",87.39783311157574,""
19609,2018Q2,"",S08000032,"",L302H,"",G1,"",General Psychiatry (Mental Illness),"",3876,"",3340,"",42.59340659340659,"",36.7032967032967,"",86.17131062951496,""
19610,2018Q2,"",S08000032,"",L308H,"",G1,"",General Psychiatry (Mental Illness),"",5039,"",4574,"",55.37362637362637,"",50.26373626373626,"",90.77197856717602,""
19611,2018Q2,"",S08000032,"",S08000032,d,G1,"",General Psychiatry (Mental Illness),"",10778,"",9500,"",118.43956043956044,"",104.3956043956044,"",88.14251252551493,""
19612,2018Q3,"",S08000032,"",L302H,"",G1,"",General Psychiatry (Mental Illness),"",4378,"",4027,"",47.58695652173913,"",43.77173913043478,"",91.98264047510278,""
19613,2018Q3,"",S08000032,"",L308H,"",G1,"",General Psychiatry (Mental Illness),"",4987,"",4706,"",54.20652173913044,"",51.15217391304348,"",94.36534990976538,""
19614,2018Q3,"",S08000032,"",S08000032,d,G1,"",General Psychiatry (Mental Illness),"",11163,"",10185,"",121.33695652173913,"",110.70652173913044,"",91.23891427035744,""
19615,2018Q4,"",S08000032,"",L302H,"",G1,"",General Psychiatry (Mental Illness),"",4408,"",4061,"",47.91304347826087,"",44.141304347826086,"",92.12794918330307,""
19616,2018Q4,"",S08000032,"",L308H,"",G1,"",General Psychiatry (Mental Illness),"",5043,"",4705,"",54.81521739130435,"",51.141304347826086,"",93.2976402934761,""
19617,2018Q4,"",S08000032,"",S08000032,d,G1,"",General Psychiatry (Mental Illness),"",11122,"",10053,"",120.8913043478261,"",109.27173913043478,"",90.38841934903796,""
19618,2019Q1,"",S08000032,"",L302H,"",G1,"",General Psychiatry (Mental Illness),"",4509,"",3955,"",50.1,"",43.94444444444444,"",87.71346196495897,""
19619,2019Q1,"",S08000032,"",L308H,"",G1,"",General Psychiatry (Mental Illness),"",4897,"",4517,"",54.41111111111111,"",50.18888888888889,"",92.24014702879316,""
19620,2019Q1,"",S08000032,"",S08000032,d,G1,"",General Psychiatry (Mental Illness),"",11180,"",9975,"",124.22222222222224,"",110.83333333333331,"",89.22182468694095,""
19621,2019Q2,"",S08000032,"",L302H,"",G1,"",General Psychiatry (Mental Illness),"",4305,"",3897,"",47.30769230769231,"",42.824175824175825,"",90.5226480836237,""
19622,2019Q2,"",S08000032,"",L308H,"",G1,"",General Psychiatry (Mental Illness),"",5269,"",5104,"",57.9010989010989,"",56.08791208791209,"",96.86847599164928,""
19623,2019Q2,"",S08000032,"",S08000032,d,G1,"",General Psychiatry (Mental Illness),"",11514,"",10678,"",126.52747252747253,"",117.34065934065934,"",92.73927392739274,""
19624,2019Q3,"",S08000032,"",L302H,"",G1,"",General Psychiatry (Mental Illness),"",4575,"",4258,"",49.72826086956522,"",46.28260869565217,"",93.0710382513661,""
19625,2019Q3,"",S08000032,"",L308H,"",G1,"",General Psychiatry (Mental Illness),"",4970,"",4719,"",54.02173913043478,"",51.29347826086956,"",94.949698189134807,""
19626,2019Q3,"",S08000032,"",S08000032,d,G1,"",General Psychiatry (Mental Illness),"",11491,"",10596,"",124.90217391304348,"",115.17391304347828,"",92.21129579671047,""
19627,2019Q4,"",S08000032,"",L302H,"",G1,"",General Psychiatry (Mental Illness),"",4462,"",3672,"",48.5,"",39.91304347826087,"",82.29493500672343,""
19628,2019Q4,"",S08000032,"",L308H,"",G1,"",General Psychiatry (Mental Illness),"",4615,"",4275,"",50.16304347826087,"",46.46739130434783,"",92.63271939328278,""
19629,2019Q4,"",S08000032,"",S08000032,d,G1,"",General Psychiatry (Mental Illness),"",10792,"",9360,"",117.30434782608695,"",101.7391304347826,"",86.73091178650853,""
19630,2020Q1,"",S08000032,"",L302H,"",G1,"",General Psychiatry (Mental Illness),"",4406,"",3571,"",48.417582417582416,"",39.24175824175824,"",81.04857013163867,""
19631,2020Q1,"",S08000032,"",L308H,"",G1,"",General Psychiatry (Mental Illness),"",4531,"",4129,"",49.79120879120879,"",45.37362637362637,"",91.1277863606268,""
19632,2020Q1,"",S08000032,"",S08000032,d,G1,"",General Psychiatry (Mental Illness),"",10575,"",9137,"",116.2087912087912,"",100.4065934065934,"",86.40189125295508,""
19633,2020Q2,"",S08000032,"",L302H,"",G1,"",General Psychiatry (Mental Illness),"",4703,"",2498,"",51.68131868131868,"",27.45054945054945,"",53.11503295768658,""
19634,2020Q2,"",S08000032,"",L308H,"",G1,"",General Psychiatry (Mental Illness),"",4718,"",3632,"",51.84615384615385,"",39.91208791208791,"",76.98177193726156,""
19635,2020Q2,"",S08000032,"",S08000032,d,G1,"",General Psychiatry (Mental Illness),"",11059,"",7672,"",121.52747252747253,"",84.3076923076923,"",69.37336106338728,""
19636,2020Q3,"",S08000032,"",L302H,"",G1,"",General Psychiatry (Mental Illness),"",3999,"",2739,"",43.46739130434783,"",29.77173913043478,"",68.49212303075768,""
19637,2020Q3,"",S08000032,"",L308H,"",G1,"",General Psychiatry (Mental Illness),"",4758,"",3805,"",51.71739130434783,"",41.358695652173914,"",79.9705758722152,""
19638,2020Q3,"",S08000032,"",S08000032,d,G1,"",General Psychiatry (Mental Illness),"",10413,"",8021,"",113.18478260869566,"",87.18478260869566,"",77.02871410736579,""
19639,2020Q4,"",S08000032,"",L302H,"",G1,"",General Psychiatry (Mental Illness),"",4545,"",2920,"",49.40217391304348,"",31.73913043478261,"",64.24642464246425,""
19640,2020Q4,"",S08000032,"",L308H,"",G1,"",General Psychiatry (Mental Illness),"",4670,"",3131,"",50.76086956521739,"",34.03260869565217,"",67.04496788008565,""
19641,2020Q4,"",S08000032,"",S08000032,d,G1,"",General Psychiatry (Mental Illness),"",10863,"",7480,"",118.07608695652172,"",81.30434782608695,"",68.85758998435054,""
19642,2021Q1,"",S08000032,"",L302H,"",G1,"",General Psychiatry (Mental Illness),"",4583,"",2453,"",50.922222222222224,"",27.255555555555556,"",53.52389264673795,""
19643,2021Q1,"",S08000032,"",L308H,"",G1,"",General Psychiatry (Mental Illness),"",4354,"",2942,"",48.37777777777778,"",32.68888888888889,"",67.57005052824988,""
19644,2021Q1,"",S08000032,"",S08000032,d,G1,"",General Psychiatry (Mental Illness),"",10525,"",6816,"",116.94444444444444,"",75.73333333333333,"",64.76009501187649,""
19645,2021Q2,"",S08000032,"",L302H,"",G1,"",General Psychiatry (Mental Illness),"",4457,"",3220,"",48.97802197802198,"",35.38461538461539,"",72.24590531747813,""
19646,2021Q2,"",S08000032,"",L308H,"",G1,"",General Psychiatry (Mental Illness),"",4561,"",4243,"",50.12087912087912,"",46.62637362637363,"",93.02784477088358,""
19647,2021Q2,"",S08000032,"",S08000032,d,G1,"",General Psychiatry (Mental Illness),"",10656,"",9005,"",117.0989010989011,"",98.95604395604396,"",84.50638138138137,""
19648,2021Q3,"",S08000032,"",L302H,"",G1,"",General Psychiatry (Mental Illness),"",4705,"",3071,"",51.141304347826086,"",33.380434782608695,"",65.27098831030818,""
19649,2021Q3,"",S08000032,"",L308H,"",G1,"",General Psychiatry (Mental Illness),"",4685,"",4261,"",50.92391304347826,"",46.31521739130435,"",90.94983991462117,""
19650,2021Q3,"",S08000032,"",S08000032,d,G1,"",General Psychiatry (Mental Illness),"",10904,"",8669,"",118.52173913043478,"",94.22826086956522,"",79.50293470286134,""
19651,2021Q4,"",S08000032,"",L302H,"",G1,"",General Psychiatry (Mental Illness),"",4566,"",3756,"",49.630434782608695,"",40.82608695652174,"",82.26018396846256,""
19652,2021Q4,"",S08000032,"",L308H,"",G1,"",General Psychiatry (Mental Illness),"",4727,"",4349,"",51.380434782608695,"",47.27173913043478,"",92.00338481066214,""
19653,2021Q4,"",S08000032,"",S08000032,d,G1,"",General Psychiatry (Mental Illness),"",10734,"",9330,"",116.67391304347828,"",101.41304347826087,"",86.9200670765791,""
19654,2022Q1,"",S08000032,"",L302H,"",G1,"",General Psychiatry (Mental Illness),"",4336,"",3324,"",48.17777777777778,"",36.93333333333333,"",76.66051660516604,""
19655,2022Q1,"",S08000032,"",L308H,"",G1,"",General Psychiatry (Mental Illness),"",4606,"",4048,"",51.17777777777778,"",44.977777777777774,"",87.88536691272253,""
19656,2022Q1,"",S08000032,"",S08000032,d,G1,"",General Psychiatry (Mental Illness),"",10600,"",8754,"",117.77777777777776,"",97.26666666666668,"",82.58490566037736,""
19657,2022Q2,"",S08000032,"",L302H,"",G1,"",General Psychiatry (Mental Illness),"",4457,"",2845,"",48.97802197802198,"",31.263736263736263,"",63.83217410814449,""
19658,2022Q2,"",S08000032,"",L308H,"",G1,"",General Psychiatry (Mental Illness),"",4650,"",4030,"",51.0989010989011,"",44.285714285714285,"",86.66666666666666,""
19659,2022Q2,"",S08000032,"",S08000032,d,G1,"",General Psychiatry (Mental Illness),"",10832,"",8200,"",119.03296703296704,"",90.10989010989012,"",75.7016248153619,""
19660,2022Q3,"",S08000032,"",L302H,"",G1,"",General Psychiatry (Mental Illness),"",4543,"",3613,"",49.380434782608695,"",39.27173913043478,"",79.52894563064055,""
19661,2022Q3,"",S08000032,"",L308H,"",G1,"",General Psychiatry (Mental Illness),"",4493,"",3782,"",48.83695652173913,"",41.108695652173914,"",84.17538393055864,""
19662,2022Q3,"",S08000032,"",S08000032,d,G1,"",General Psychiatry (Mental Illness),"",10840,"",8882,"",117.82608695652172,"",96.54347826086956,"",81.93726937269373,""
19663,2022Q4,p,S08000032,"",L302H,"",G1,"",General Psychiatry (Mental Illness),"",4240,"",3191,"",46.08695652173913,"",34.68478260869565,"",75.25943396226414,""
19664,2022Q4,p,S08000032,"",L308H,"",G1,"",General Psychiatry (Mental Illness),"",4595,"",4267,"",49.94565217391305,"",46.380434782608695,"",92.86180631120784,""
19665,2022Q4,p,S08000032,"",S08000032,d,G1,"",General Psychiatry (Mental Illness),"",10684,"",9099,"",116.1304347826087,"",98.90217391304348,"",85.16473230999625,""
19666,2017Q4,"",S08000032,"",L106H,"",C1,"",General Surgery,"",4433,"",2973,"",48.18478260869565,"",32.31521739130435,"",67.0651928716445,""
19667,2017Q4,"",S08000032,"",L302H,"",C1,"",General Surgery,"",6939,"",6154,"",75.42391304347827,"",66.8913043478261,"",88.687130710477,""
19668,2017Q4,"",S08000032,"",L308H,"",C1,"",General Surgery,"",6112,"",4903,"",66.43478260869566,"",53.29347826086956,"",80.21924083769633,""
19669,2017Q4,"",S08000032,"",S08000032,d,C1,"",General Surgery,"",17484,"",14030,"",190.04347826086956,"",152.5,"",80.24479524136353,""
19670,2018Q1,"",S08000032,"",L106H,"",C1,"",General Surgery,"",4890,"",3503,"",54.333333333333336,"",38.922222222222224,"",71.6359918200409,""
19671,2018Q1,"",S08000032,"",L302H,"",C1,"",General Surgery,"",6362,"",5515,"",70.68888888888888,"",61.27777777777778,"",86.68657654825527,""
19672,2018Q1,"",S08000032,"",L308H,"",C1,"",General Surgery,"",5890,"",5055,"",65.44444444444444,"",56.166666666666664,"",85.82342954159591,""
19673,2018Q1,"",S08000032,"",S08000032,d,C1,"",General Surgery,"",17142,"",14073,"",190.46666666666667,"",156.36666666666667,"",82.09660483024152,""
19674,2018Q2,"",S08000032,"",L106H,"",C1,"",General Surgery,"",5130,"",3818,"",56.37362637362637,"",41.95604395604395,"",74.42495126705653,""
19675,2018Q2,"",S08000032,"",L302H,"",C1,"",General Surgery,"",6682,"",5757,"",73.42857142857143,"",63.26373626373626,"",86.15683926967974,""
19676,2018Q2,"",S08000032,"",L308H,"",C1,"",General Surgery,"",6112,"",4948,"",67.16483516483517,"",54.37362637362637,"",80.95549738219894,""
19677,2018Q2,"",S08000032,"",S08000032,d,C1,"",General Surgery,"",17924,"",14523,"",196.96703296703296,"",159.5934065934066,"",81.02544074983264,""
19678,2018Q3,"",S08000032,"",L106H,"",C1,"",General Surgery,"",5150,"",3900,"",55.97826086956522,"",42.391304347826086,"",75.72815533980582,""
19679,2018Q3,"",S08000032,"",L302H,"",C1,"",General Surgery,"",6874,"",5836,"",74.71739130434783,"",63.43478260869565,"",84.89962176316554,""
19680,2018Q3,"",S08000032,"",L308H,"",C1,"",General Surgery,"",6228,"",5021,"",67.69565217391305,"",54.57608695652174,"",80.61978163134232,""
19681,2018Q3,"",S08000032,"",S08000032,d,C1,"",General Surgery,"",18252,"",14757,"",198.3913043478261,"",160.40217391304347,"",80.85141354372124,""
19682,2018Q4,"",S08000032,"",L106H,"",C1,"",General Surgery,"",5745,"",3908,"",62.44565217391305,"",42.47826086956522,"",68.02436901653611,""
19683,2018Q4,"",S08000032,"",L302H,"",C1,"",General Surgery,"",6732,"",5692,"",73.17391304347827,"",61.869565217391305,"",84.55139631610218,""
19684,2018Q4,"",S08000032,"",L308H,"",C1,"",General Surgery,"",6002,"",4677,"",65.23913043478261,"",50.83695652173913,"",77.92402532489172,""
19685,2018Q4,"",S08000032,"",S08000032,d,C1,"",General Surgery,"",18479,"",14277,"",200.8586956521739,"",155.18478260869566,"",77.2606742789112,""
19686,2019Q1,"",S08000032,"",L106H,"",C1,"",General Surgery,"",4832,"",3450,"",53.68888888888889,"",38.333333333333336,"",71.39900662251655,""
19687,2019Q1,"",S08000032,"",L302H,"",C1,"",General Surgery,"",6387,"",5492,"",70.96666666666667,"",61.022222222222226,"",85.98716142163771,""
19688,2019Q1,"",S08000032,"",L308H,"",C1,"",General Surgery,"",5713,"",4781,"",63.477777777777774,"",53.12222222222222,"",83.68632942412043,""
19689,2019Q1,"",S08000032,"",S08000032,d,C1,"",General Surgery,"",16932,"",13723,"",188.13333333333333,"",152.4777777777778,"",81.04772029293646,""
19690,2019Q2,"",S08000032,"",L106H,"",C1,"",General Surgery,"",5330,"",3757,"",58.57142857142857,"",41.285714285714285,"",70.48780487804878,""
19691,2019Q2,"",S08000032,"",L302H,"",C1,"",General Surgery,"",6893,"",6049,"",75.74725274725274,"",66.47252747252747,"",87.755694182504,""
19692,2019Q2,"",S08000032,"",L308H,"",C1,"",General Surgery,"",5970,"",4765,"",65.6043956043956,"",52.362637362637365,"",79.81574539363484,""
19693,2019Q2,"",S08000032,"",S08000032,d,C1,"",General Surgery,"",18193,"",14571,"",199.92307692307693,"",160.12087912087912,"",80.09124388501073,""
19694,2019Q3,"",S08000032,"",L106H,"",C1,"",General Surgery,"",5699,"",3936,"",61.94565217391305,"",42.78260869565217,"",69.06474820143885,""
19695,2019Q3,"",S08000032,"",L302H,"",C1,"",General Surgery,"",6519,"",6006,"",70.8586956521739,"",65.28260869565217,"",92.13069489185456,""
19696,2019Q3,"",S08000032,"",L308H,"",C1,"",General Surgery,"",5993,"",4686,"",65.1413043478261,"",50.93478260869565,"",78.1912230936092,""
19697,2019Q3,"",S08000032,"",S08000032,d,C1,"",General Surgery,"",18211,"",14628,"",197.94565217391303,"",159,"",80.3250782494097,""
19698,2019Q4,"",S08000032,"",L106H,"",C1,"",General Surgery,"",5859,"",4139,"",63.68478260869565,"",44.98913043478261,"",70.64345451442226,""
19699,2019Q4,"",S08000032,"",L302H,"",C1,"",General Surgery,"",6621,"",6039,"",71.96739130434783,"",65.6413043478261,"",91.20978704123245,""
